Year,Age,Gender,Pop_Count_Projection,SIM,Pop_Count_Reference,index_col
2023,21,Male,19.0,0,29,Male21
2023,22,Male,23.0,0,22,Male22
2023,23,Male,18.0,0,12,Male23
2023,24,Male,33.0,0,20,Male24
2023,25,Male,27.0,0,12,Male25
2023,26,Male,17.0,0,23,Male26
2023,27,Male,24.0,0,25,Male27
2023,28,Male,28.0,0,28,Male28
2023,29,Male,22.0,0,24,Male29
2023,30,Male,12.0,0,18,Male30
2023,31,Male,20.0,0,14,Male31
2023,32,Male,12.0,0,21,Male32
2023,33,Male,23.0,0,19,Male33
2023,34,Male,25.0,0,14,Male34
2023,35,Male,28.0,0,18,Male35
2023,36,Male,24.0,0,18,Male36
2023,37,Male,18.0,0,23,Male37
2023,38,Male,14.0,0,16,Male38
2023,39,Male,20.0,0,24,Male39
2023,40,Male,18.0,0,23,Male40
2023,41,Male,13.0,0,25,Male41
2023,42,Male,18.0,0,22,Male42
2023,43,Male,18.0,0,32,Male43
2023,44,Male,23.0,0,31,Male44
2023,45,Male,16.0,0,36,Male45
2023,46,Male,23.0,0,32,Male46
2023,47,Male,22.0,0,31,Male47
2023,48,Male,24.0,0,45,Male48
2023,49,Male,21.0,0,32,Male49
2023,50,Male,32.0,0,32,Male50
2023,51,Male,30.0,0,41,Male51
2023,52,Male,36.0,0,27,Male52
2023,53,Male,31.0,0,42,Male53
2023,54,Male,31.0,0,35,Male54
2023,55,Male,45.0,0,38,Male55
2023,56,Male,30.0,0,51,Male56
2023,57,Male,32.0,0,40,Male57
2023,58,Male,37.0,0,49,Male58
2023,59,Male,26.0,0,49,Male59
2023,60,Male,40.0,0,29,Male60
2023,61,Male,35.0,0,39,Male61
2023,62,Male,35.0,0,30,Male62
2023,63,Male,48.0,0,40,Male63
2023,64,Male,37.0,0,38,Male64
2023,65,Male,47.0,0,39,Male65
2023,66,Male,47.0,0,31,Male66
2023,67,Male,27.0,0,29,Male67
2023,68,Male,34.0,0,43,Male68
2023,69,Male,25.0,0,48,Male69
2023,70,Male,33.0,0,42,Male70
2023,71,Male,34.0,0,20,Male71
2023,72,Male,33.0,0,29,Male72
2023,73,Male,26.0,0,21,Male73
2023,74,Male,28.0,0,17,Male74
2023,75,Male,40.0,0,19,Male75
2023,76,Male,35.0,0,23,Male76
2023,77,Male,32.0,0,20,Male77
2023,78,Male,15.0,0,15,Male78
2023,79,Male,17.0,0,19,Male79
2023,80,Male,16.0,0,14,Male80
2023,81,Male,11.0,0,16,Male81
2023,82,Male,9.0,0,8,Male82
2023,83,Male,14.0,0,11,Male83
2023,84,Male,12.0,0,7,Male84
2023,85,Male,9.0,0,8,Male85
2023,86,Male,15.0,0,6,Male86
2023,87,Male,8.0,0,3,Male87
2023,88,Male,6.0,0,13,Male88
2023,89,Male,2.0,0,4,Male89
2023,90+,Male,10.0,0,17,Male90+
2024,0,Female,0.0,0,21,Female0
2024,1,Female,0.0,0,25,Female1
2024,2,Female,0.0,0,14,Female2
2024,3,Female,0.0,0,29,Female3
2024,4,Female,0.0,0,19,Female4
2024,5,Female,0.0,0,18,Female5
2024,6,Female,0.0,0,25,Female6
2024,7,Female,0.0,0,29,Female7
2024,8,Female,21.0,0,16,Female8
2024,9,Female,25.0,0,29,Female9
2024,10,Female,14.0,0,30,Female10
2024,11,Female,29.0,0,20,Female11
2024,12,Female,19.0,0,25,Female12
2024,13,Female,18.0,0,27,Female13
2024,14,Female,25.0,0,17,Female14
2024,15,Female,29.0,0,35,Female15
2024,16,Female,16.0,0,12,Female16
2024,17,Female,29.0,0,20,Female17
2024,18,Female,30.0,0,20,Female18
2024,19,Female,20.0,0,16,Female19
2024,20,Female,25.0,0,20,Female20
2024,21,Female,27.0,0,14,Female21
2024,22,Female,16.0,0,16,Female22
2024,23,Female,35.0,0,20,Female23
2024,24,Female,12.0,0,17,Female24
2024,25,Female,20.0,0,18,Female25
2024,26,Female,20.0,0,14,Female26
2024,27,Female,16.0,0,31,Female27
2024,28,Female,20.0,0,26,Female28
2024,29,Female,14.0,0,15,Female29
2024,30,Female,16.0,0,20,Female30
2024,31,Female,20.0,0,16,Female31
2024,32,Female,17.0,0,19,Female32
2024,33,Female,18.0,0,22,Female33
2024,34,Female,14.0,0,22,Female34
2024,35,Female,31.0,0,31,Female35
2024,36,Female,26.0,0,27,Female36
2024,37,Female,15.0,0,33,Female37
2024,38,Female,20.0,0,21,Female38
2024,39,Female,15.0,0,29,Female39
2024,40,Female,19.0,0,32,Female40
2024,41,Female,22.0,0,25,Female41
2024,42,Female,22.0,0,28,Female42
2024,43,Female,31.0,0,37,Female43
2024,44,Female,27.0,0,20,Female44
2024,45,Female,33.0,0,27,Female45
2024,46,Female,20.0,0,32,Female46
2024,47,Female,28.0,0,32,Female47
2024,48,Female,32.0,0,56,Female48
2024,49,Female,24.0,0,37,Female49
2024,50,Female,27.0,0,54,Female50
2024,51,Female,35.0,0,36,Female51
2024,52,Female,18.0,0,29,Female52
2024,53,Female,26.0,0,39,Female53
2024,54,Female,32.0,0,35,Female54
2024,55,Female,32.0,0,28,Female55
2024,56,Female,56.0,0,42,Female56
2024,57,Female,37.0,0,49,Female57
2024,58,Female,54.0,0,31,Female58
2024,59,Female,35.0,0,38,Female59
2024,60,Female,28.0,0,31,Female60
2024,61,Female,38.0,0,36,Female61
2024,62,Female,35.0,0,29,Female62
2024,63,Female,28.0,0,44,Female63
2024,64,Female,41.0,0,43,Female64
2024,65,Female,47.0,0,40,Female65
2024,66,Female,30.0,0,42,Female66
2024,67,Female,38.0,0,36,Female67
2024,68,Female,29.0,0,30,Female68
2024,69,Female,33.0,0,38,Female69
2024,70,Female,26.0,0,35,Female70
2024,71,Female,42.0,0,23,Female71
2024,72,Female,38.0,0,32,Female72
2024,73,Female,38.0,0,30,Female73
2024,74,Female,39.0,0,13,Female74
2024,75,Female,34.0,0,29,Female75
2024,76,Female,27.0,0,22,Female76
2024,77,Female,35.0,0,23,Female77
2024,78,Female,28.0,0,27,Female78
2024,79,Female,17.0,0,20,Female79
2024,80,Female,27.0,0,14,Female80
2024,81,Female,22.0,0,14,Female81
2024,82,Female,10.0,0,14,Female82
2024,83,Female,22.0,0,23,Female83
2024,84,Female,11.0,0,15,Female84
2024,85,Female,12.0,0,13,Female85
2024,86,Female,18.0,0,11,Female86
2024,87,Female,11.0,0,9,Female87
2024,88,Female,6.0,0,14,Female88
2024,89,Female,8.0,0,3,Female89
2024,90+,Female,32.0,0,39,Female90+
2024,0,Male,0.0,0,24,Male0
2024,1,Male,0.0,0,13,Male1
2024,2,Male,0.0,0,22,Male2
2024,3,Male,0.0,0,16,Male3
2024,4,Male,0.0,0,19,Male4
2024,5,Male,0.0,0,25,Male5
2024,6,Male,0.0,0,37,Male6
2024,7,Male,0.0,0,23,Male7
2024,8,Male,24.0,0,26,Male8
2024,9,Male,13.0,0,30,Male9
2024,10,Male,22.0,0,34,Male10
2024,11,Male,16.0,0,27,Male11
2024,12,Male,19.0,0,30,Male12
2024,13,Male,25.0,0,24,Male13
2024,14,Male,37.0,0,19,Male14
2024,15,Male,23.0,0,23,Male15
2024,16,Male,26.0,0,18,Male16
2024,17,Male,30.0,0,33,Male17
2024,18,Male,34.0,0,27,Male18
2024,19,Male,27.0,0,17,Male19
2024,20,Male,30.0,0,24,Male20
2024,21,Male,24.0,0,29,Male21
2024,22,Male,19.0,0,22,Male22
2024,23,Male,23.0,0,12,Male23
2024,24,Male,18.0,0,20,Male24
2024,25,Male,33.0,0,12,Male25
2024,26,Male,27.0,0,23,Male26
2024,27,Male,17.0,0,25,Male27
2024,28,Male,24.0,0,28,Male28
2024,29,Male,28.0,0,24,Male29
2024,30,Male,22.0,0,18,Male30
2024,31,Male,12.0,0,14,Male31
2024,32,Male,20.0,0,21,Male32
2024,33,Male,12.0,0,19,Male33
2024,34,Male,23.0,0,14,Male34
2024,35,Male,25.0,0,18,Male35
2024,36,Male,28.0,0,18,Male36
2024,37,Male,24.0,0,23,Male37
2024,38,Male,18.0,0,16,Male38
2024,39,Male,14.0,0,24,Male39
2024,40,Male,20.0,0,23,Male40
2024,41,Male,18.0,0,25,Male41
2024,42,Male,13.0,0,22,Male42
2024,43,Male,18.0,0,32,Male43
2024,44,Male,18.0,0,31,Male44
2024,45,Male,23.0,0,36,Male45
2024,46,Male,16.0,0,32,Male46
2024,47,Male,23.0,0,31,Male47
2024,48,Male,22.0,0,45,Male48
2024,49,Male,24.0,0,32,Male49
2024,50,Male,20.0,0,32,Male50
2024,51,Male,32.0,0,41,Male51
2024,52,Male,30.0,0,27,Male52
2024,53,Male,36.0,0,42,Male53
2024,54,Male,31.0,0,35,Male54
2024,55,Male,31.0,0,38,Male55
2024,56,Male,45.0,0,51,Male56
2024,57,Male,29.0,0,40,Male57
2024,58,Male,32.0,0,49,Male58
2024,59,Male,37.0,0,49,Male59
2024,60,Male,26.0,0,29,Male60
2024,61,Male,40.0,0,39,Male61
2024,62,Male,35.0,0,30,Male62
2024,63,Male,35.0,0,40,Male63
2024,64,Male,47.0,0,38,Male64
2024,65,Male,37.0,0,39,Male65
2024,66,Male,47.0,0,31,Male66
2024,67,Male,47.0,0,29,Male67
2024,68,Male,27.0,0,43,Male68
2024,69,Male,34.0,0,48,Male69
2024,70,Male,25.0,0,42,Male70
2024,71,Male,32.0,0,20,Male71
2024,72,Male,33.0,0,29,Male72
2024,73,Male,32.0,0,21,Male73
2024,74,Male,25.0,0,17,Male74
2024,75,Male,26.0,0,19,Male75
2024,76,Male,39.0,0,23,Male76
2024,77,Male,32.0,0,20,Male77
2024,78,Male,29.0,0,15,Male78
2024,79,Male,15.0,0,19,Male79
2024,80,Male,15.0,0,14,Male80
2024,81,Male,15.0,0,16,Male81
2024,82,Male,11.0,0,8,Male82
2024,83,Male,8.0,0,11,Male83
2024,84,Male,13.0,0,7,Male84
2024,85,Male,10.0,0,8,Male85
2024,86,Male,8.0,0,6,Male86
2024,87,Male,14.0,0,3,Male87
2024,88,Male,8.0,0,13,Male88
2024,89,Male,5.0,0,4,Male89
2024,90+,Male,7.0,0,17,Male90+
2025,0,Female,0.0,0,21,Female0
2025,1,Female,0.0,0,25,Female1
2025,2,Female,0.0,0,14,Female2
2025,3,Female,0.0,0,29,Female3
2025,4,Female,0.0,0,19,Female4
2025,5,Female,0.0,0,18,Female5
2025,6,Female,0.0,0,25,Female6
2025,7,Female,0.0,0,29,Female7
2025,8,Female,0.0,0,16,Female8
2025,9,Female,21.0,0,29,Female9
2025,10,Female,25.0,0,30,Female10
2025,11,Female,14.0,0,20,Female11
2025,12,Female,29.0,0,25,Female12
2025,13,Female,19.0,0,27,Female13
2025,14,Female,18.0,0,17,Female14
2025,15,Female,25.0,0,35,Female15
2025,16,Female,29.0,0,12,Female16
2025,17,Female,16.0,0,20,Female17
2025,18,Female,29.0,0,20,Female18
2025,19,Female,30.0,0,16,Female19
2025,20,Female,20.0,0,20,Female20
2025,21,Female,25.0,0,14,Female21
2025,22,Female,27.0,0,16,Female22
2025,23,Female,16.0,0,20,Female23
2025,24,Female,35.0,0,17,Female24
2025,25,Female,12.0,0,18,Female25
2025,26,Female,20.0,0,14,Female26
2025,27,Female,20.0,0,31,Female27
2025,28,Female,16.0,0,26,Female28
2025,29,Female,20.0,0,15,Female29
2025,30,Female,14.0,0,20,Female30
2025,31,Female,16.0,0,16,Female31
2025,32,Female,20.0,0,19,Female32
2025,33,Female,17.0,0,22,Female33
2025,34,Female,18.0,0,22,Female34
2025,35,Female,14.0,0,31,Female35
2025,36,Female,31.0,0,27,Female36
2025,37,Female,26.0,0,33,Female37
2025,38,Female,15.0,0,21,Female38
2025,39,Female,20.0,0,29,Female39
2025,40,Female,15.0,0,32,Female40
2025,41,Female,19.0,0,25,Female41
2025,42,Female,22.0,0,28,Female42
2025,43,Female,22.0,0,37,Female43
2025,44,Female,31.0,0,20,Female44
2025,45,Female,26.0,0,27,Female45
2025,46,Female,33.0,0,32,Female46
2025,47,Female,20.0,0,32,Female47
2025,48,Female,28.0,0,56,Female48
2025,49,Female,32.0,0,37,Female49
2025,50,Female,24.0,0,54,Female50
2025,51,Female,27.0,0,36,Female51
2025,52,Female,35.0,0,29,Female52
2025,53,Female,18.0,0,39,Female53
2025,54,Female,26.0,0,35,Female54
2025,55,Female,32.0,0,28,Female55
2025,56,Female,32.0,0,42,Female56
2025,57,Female,56.0,0,49,Female57
2025,58,Female,37.0,0,31,Female58
2025,59,Female,52.0,0,38,Female59
2025,60,Female,34.0,0,31,Female60
2025,61,Female,28.0,0,36,Female61
2025,62,Female,38.0,0,29,Female62
2025,63,Female,35.0,0,44,Female63
2025,64,Female,28.0,0,43,Female64
2025,65,Female,41.0,0,40,Female65
2025,66,Female,47.0,0,42,Female66
2025,67,Female,30.0,0,36,Female67
2025,68,Female,38.0,0,30,Female68
2025,69,Female,28.0,0,38,Female69
2025,70,Female,33.0,0,35,Female70
2025,71,Female,26.0,0,23,Female71
2025,72,Female,41.0,0,32,Female72
2025,73,Female,38.0,0,30,Female73
2025,74,Female,38.0,0,13,Female74
2025,75,Female,39.0,0,29,Female75
2025,76,Female,34.0,0,22,Female76
2025,77,Female,25.0,0,23,Female77
2025,78,Female,35.0,0,27,Female78
2025,79,Female,27.0,0,20,Female79
2025,80,Female,17.0,0,14,Female80
2025,81,Female,27.0,0,14,Female81
2025,82,Female,21.0,0,14,Female82
2025,83,Female,9.0,0,23,Female83
2025,84,Female,22.0,0,15,Female84
2025,85,Female,11.0,0,13,Female85
2025,86,Female,11.0,0,11,Female86
2025,87,Female,16.0,0,9,Female87
2025,88,Female,10.0,0,14,Female88
2025,89,Female,5.0,0,3,Female89
2025,90+,Female,26.0,0,39,Female90+
2025,0,Male,0.0,0,24,Male0
2025,1,Male,0.0,0,13,Male1
2025,2,Male,0.0,0,22,Male2
2025,3,Male,0.0,0,16,Male3
2025,4,Male,0.0,0,19,Male4
2025,5,Male,0.0,0,25,Male5
2025,6,Male,0.0,0,37,Male6
2025,7,Male,0.0,0,23,Male7
2025,8,Male,0.0,0,26,Male8
2025,9,Male,24.0,0,30,Male9
2025,10,Male,13.0,0,34,Male10
2025,11,Male,22.0,0,27,Male11
2025,12,Male,16.0,0,30,Male12
2025,13,Male,19.0,0,24,Male13
2025,14,Male,25.0,0,19,Male14
2025,15,Male,37.0,0,23,Male15
2025,16,Male,23.0,0,18,Male16
2025,17,Male,26.0,0,33,Male17
2025,18,Male,30.0,0,27,Male18
2025,19,Male,34.0,0,17,Male19
2025,20,Male,27.0,0,24,Male20
2025,21,Male,30.0,0,29,Male21
2025,22,Male,24.0,0,22,Male22
2025,23,Male,19.0,0,12,Male23
2025,24,Male,23.0,0,20,Male24
2025,25,Male,18.0,0,12,Male25
2025,26,Male,33.0,0,23,Male26
2025,27,Male,27.0,0,25,Male27
2025,28,Male,17.0,0,28,Male28
2025,29,Male,24.0,0,24,Male29
2025,30,Male,28.0,0,18,Male30
2025,31,Male,22.0,0,14,Male31
2025,32,Male,12.0,0,21,Male32
2025,33,Male,20.0,0,19,Male33
2025,34,Male,12.0,0,14,Male34
2025,35,Male,23.0,0,18,Male35
2025,36,Male,25.0,0,18,Male36
2025,37,Male,28.0,0,23,Male37
2025,38,Male,24.0,0,16,Male38
2025,39,Male,18.0,0,24,Male39
2025,40,Male,14.0,0,23,Male40
2025,41,Male,20.0,0,25,Male41
2025,42,Male,18.0,0,22,Male42
2025,43,Male,13.0,0,32,Male43
2025,44,Male,18.0,0,31,Male44
2025,45,Male,18.0,0,36,Male45
2025,46,Male,23.0,0,32,Male46
2025,47,Male,16.0,0,31,Male47
2025,48,Male,23.0,0,45,Male48
2025,49,Male,22.0,0,32,Male49
2025,50,Male,24.0,0,32,Male50
2025,51,Male,20.0,0,41,Male51
2025,52,Male,32.0,0,27,Male52
2025,53,Male,30.0,0,42,Male53
2025,54,Male,36.0,0,35,Male54
2025,55,Male,31.0,0,38,Male55
2025,56,Male,31.0,0,51,Male56
2025,57,Male,45.0,0,40,Male57
2025,58,Male,28.0,0,49,Male58
2025,59,Male,31.0,0,49,Male59
2025,60,Male,37.0,0,29,Male60
2025,61,Male,26.0,0,39,Male61
2025,62,Male,40.0,0,30,Male62
2025,63,Male,35.0,0,40,Male63
2025,64,Male,35.0,0,38,Male64
2025,65,Male,47.0,0,39,Male65
2025,66,Male,35.0,0,31,Male66
2025,67,Male,47.0,0,29,Male67
2025,68,Male,46.0,0,43,Male68
2025,69,Male,26.0,0,48,Male69
2025,70,Male,33.0,0,42,Male70
2025,71,Male,25.0,0,20,Male71
2025,72,Male,31.0,0,29,Male72
2025,73,Male,33.0,0,21,Male73
2025,74,Male,32.0,0,17,Male74
2025,75,Male,24.0,0,19,Male75
2025,76,Male,26.0,0,23,Male76
2025,77,Male,39.0,0,20,Male77
2025,78,Male,32.0,0,15,Male78
2025,79,Male,29.0,0,19,Male79
2025,80,Male,15.0,0,14,Male80
2025,81,Male,13.0,0,16,Male81
2025,82,Male,14.0,0,8,Male82
2025,83,Male,11.0,0,11,Male83
2025,84,Male,8.0,0,7,Male84
2025,85,Male,12.0,0,8,Male85
2025,86,Male,8.0,0,6,Male86
2025,87,Male,5.0,0,3,Male87
2025,88,Male,12.0,0,13,Male88
2025,89,Male,7.0,0,4,Male89
2025,90+,Male,12.0,0,17,Male90+
2026,0,Female,0.0,0,21,Female0
2026,1,Female,0.0,0,25,Female1
2026,2,Female,0.0,0,14,Female2
2026,3,Female,0.0,0,29,Female3
2026,4,Female,0.0,0,19,Female4
2026,5,Female,0.0,0,18,Female5
2026,6,Female,0.0,0,25,Female6
2026,7,Female,0.0,0,29,Female7
2026,8,Female,0.0,0,16,Female8
2026,9,Female,0.0,0,29,Female9
2026,10,Female,21.0,0,30,Female10
2026,11,Female,25.0,0,20,Female11
2026,12,Female,14.0,0,25,Female12
2026,13,Female,29.0,0,27,Female13
2026,14,Female,19.0,0,17,Female14
2026,15,Female,18.0,0,35,Female15
2026,16,Female,25.0,0,12,Female16
2026,17,Female,29.0,0,20,Female17
2026,18,Female,16.0,0,20,Female18
2026,19,Female,29.0,0,16,Female19
2026,20,Female,30.0,0,20,Female20
2026,21,Female,20.0,0,14,Female21
2026,22,Female,25.0,0,16,Female22
2026,23,Female,27.0,0,20,Female23
2026,24,Female,16.0,0,17,Female24
2026,25,Female,35.0,0,18,Female25
2026,26,Female,12.0,0,14,Female26
2026,27,Female,20.0,0,31,Female27
2026,28,Female,20.0,0,26,Female28
2026,29,Female,16.0,0,15,Female29
2026,30,Female,20.0,0,20,Female30
2026,31,Female,14.0,0,16,Female31
2026,32,Female,16.0,0,19,Female32
2026,33,Female,20.0,0,22,Female33
2026,34,Female,17.0,0,22,Female34
2026,35,Female,18.0,0,31,Female35
2026,36,Female,14.0,0,27,Female36
2026,37,Female,31.0,0,33,Female37
2026,38,Female,26.0,0,21,Female38
2026,39,Female,15.0,0,29,Female39
2026,40,Female,20.0,0,32,Female40
2026,41,Female,15.0,0,25,Female41
2026,42,Female,19.0,0,28,Female42
2026,43,Female,22.0,0,37,Female43
2026,44,Female,22.0,0,20,Female44
2026,45,Female,31.0,0,27,Female45
2026,46,Female,26.0,0,32,Female46
2026,47,Female,33.0,0,32,Female47
2026,48,Female,20.0,0,56,Female48
2026,49,Female,28.0,0,37,Female49
2026,50,Female,32.0,0,54,Female50
2026,51,Female,24.0,0,36,Female51
2026,52,Female,27.0,0,29,Female52
2026,53,Female,35.0,0,39,Female53
2026,54,Female,18.0,0,35,Female54
2026,55,Female,26.0,0,28,Female55
2026,56,Female,32.0,0,42,Female56
2026,57,Female,32.0,0,49,Female57
2026,58,Female,56.0,0,31,Female58
2026,59,Female,37.0,0,38,Female59
2026,60,Female,52.0,0,31,Female60
2026,61,Female,33.0,0,36,Female61
2026,62,Female,28.0,0,29,Female62
2026,63,Female,38.0,0,44,Female63
2026,64,Female,33.0,0,43,Female64
2026,65,Female,28.0,0,40,Female65
2026,66,Female,39.0,0,42,Female66
2026,67,Female,47.0,0,36,Female67
2026,68,Female,30.0,0,30,Female68
2026,69,Female,37.0,0,38,Female69
2026,70,Female,28.0,0,35,Female70
2026,71,Female,33.0,0,23,Female71
2026,72,Female,25.0,0,32,Female72
2026,73,Female,40.0,0,30,Female73
2026,74,Female,37.0,0,13,Female74
2026,75,Female,37.0,0,29,Female75
2026,76,Female,38.0,0,22,Female76
2026,77,Female,34.0,0,23,Female77
2026,78,Female,24.0,0,27,Female78
2026,79,Female,33.0,0,20,Female79
2026,80,Female,26.0,0,14,Female80
2026,81,Female,15.0,0,14,Female81
2026,82,Female,23.0,0,14,Female82
2026,83,Female,19.0,0,23,Female83
2026,84,Female,8.0,0,15,Female84
2026,85,Female,17.0,0,13,Female85
2026,86,Female,10.0,0,11,Female86
2026,87,Female,9.0,0,9,Female87
2026,88,Female,12.0,0,14,Female88
2026,89,Female,10.0,0,3,Female89
2026,90+,Female,22.0,0,39,Female90+
2026,0,Male,0.0,0,24,Male0
2026,1,Male,0.0,0,13,Male1
2026,2,Male,0.0,0,22,Male2
2026,3,Male,0.0,0,16,Male3
2026,4,Male,0.0,0,19,Male4
2026,5,Male,0.0,0,25,Male5
2026,6,Male,0.0,0,37,Male6
2026,7,Male,0.0,0,23,Male7
2026,8,Male,0.0,0,26,Male8
2026,9,Male,0.0,0,30,Male9
2026,10,Male,24.0,0,34,Male10
2026,11,Male,13.0,0,27,Male11
2026,12,Male,22.0,0,30,Male12
2026,13,Male,16.0,0,24,Male13
2026,14,Male,19.0,0,19,Male14
2026,15,Male,25.0,0,23,Male15
2026,16,Male,37.0,0,18,Male16
2026,17,Male,23.0,0,33,Male17
2026,18,Male,26.0,0,27,Male18
2026,19,Male,30.0,0,17,Male19
2026,20,Male,34.0,0,24,Male20
2026,21,Male,27.0,0,29,Male21
2026,22,Male,30.0,0,22,Male22
2026,23,Male,24.0,0,12,Male23
2026,24,Male,19.0,0,20,Male24
2026,25,Male,23.0,0,12,Male25
2026,26,Male,17.0,0,23,Male26
2026,27,Male,33.0,0,25,Male27
2026,28,Male,27.0,0,28,Male28
2026,29,Male,17.0,0,24,Male29
2026,30,Male,24.0,0,18,Male30
2026,31,Male,28.0,0,14,Male31
2026,32,Male,22.0,0,21,Male32
2026,33,Male,12.0,0,19,Male33
2026,34,Male,20.0,0,14,Male34
2026,35,Male,12.0,0,18,Male35
2026,36,Male,23.0,0,18,Male36
2026,37,Male,25.0,0,23,Male37
2026,38,Male,27.0,0,16,Male38
2026,39,Male,24.0,0,24,Male39
2026,40,Male,18.0,0,23,Male40
2026,41,Male,14.0,0,25,Male41
2026,42,Male,20.0,0,22,Male42
2026,43,Male,18.0,0,32,Male43
2026,44,Male,13.0,0,31,Male44
2026,45,Male,18.0,0,36,Male45
2026,46,Male,18.0,0,32,Male46
2026,47,Male,23.0,0,31,Male47
2026,48,Male,16.0,0,45,Male48
2026,49,Male,23.0,0,32,Male49
2026,50,Male,22.0,0,32,Male50
2026,51,Male,24.0,0,41,Male51
2026,52,Male,20.0,0,27,Male52
2026,53,Male,32.0,0,42,Male53
2026,54,Male,30.0,0,35,Male54
2026,55,Male,36.0,0,38,Male55
2026,56,Male,31.0,0,51,Male56
2026,57,Male,31.0,0,40,Male57
2026,58,Male,45.0,0,49,Male58
2026,59,Male,28.0,0,49,Male59
2026,60,Male,31.0,0,29,Male60
2026,61,Male,36.0,0,39,Male61
2026,62,Male,26.0,0,30,Male62
2026,63,Male,40.0,0,40,Male63
2026,64,Male,35.0,0,38,Male64
2026,65,Male,35.0,0,39,Male65
2026,66,Male,46.0,0,31,Male66
2026,67,Male,35.0,0,29,Male67
2026,68,Male,46.0,0,43,Male68
2026,69,Male,44.0,0,48,Male69
2026,70,Male,25.0,0,42,Male70
2026,71,Male,33.0,0,20,Male71
2026,72,Male,24.0,0,29,Male72
2026,73,Male,31.0,0,21,Male73
2026,74,Male,32.0,0,17,Male74
2026,75,Male,32.0,0,19,Male75
2026,76,Male,24.0,0,23,Male76
2026,77,Male,25.0,0,20,Male77
2026,78,Male,38.0,0,15,Male78
2026,79,Male,31.0,0,19,Male79
2026,80,Male,26.0,0,14,Male80
2026,81,Male,13.0,0,16,Male81
2026,82,Male,12.0,0,8,Male82
2026,83,Male,14.0,0,11,Male83
2026,84,Male,10.0,0,7,Male84
2026,85,Male,6.0,0,8,Male85
2026,86,Male,11.0,0,6,Male86
2026,87,Male,8.0,0,3,Male87
2026,88,Male,4.0,0,13,Male88
2026,89,Male,10.0,0,4,Male89
2026,90+,Male,12.0,0,17,Male90+
2027,0,Female,0.0,0,21,Female0
2027,1,Female,0.0,0,25,Female1
2027,2,Female,0.0,0,14,Female2
2027,3,Female,0.0,0,29,Female3
2027,4,Female,0.0,0,19,Female4
2027,5,Female,0.0,0,18,Female5
2027,6,Female,0.0,0,25,Female6
2027,7,Female,0.0,0,29,Female7
2027,8,Female,0.0,0,16,Female8
2027,9,Female,0.0,0,29,Female9
2027,10,Female,0.0,0,30,Female10
2027,11,Female,21.0,0,20,Female11
2027,12,Female,25.0,0,25,Female12
2027,13,Female,14.0,0,27,Female13
2027,14,Female,29.0,0,17,Female14
2027,15,Female,19.0,0,35,Female15
2027,16,Female,18.0,0,12,Female16
2027,17,Female,25.0,0,20,Female17
2027,18,Female,29.0,0,20,Female18
2027,19,Female,16.0,0,16,Female19
2027,20,Female,29.0,0,20,Female20
2027,21,Female,30.0,0,14,Female21
2027,22,Female,20.0,0,16,Female22
2027,23,Female,25.0,0,20,Female23
2027,24,Female,27.0,0,17,Female24
2027,25,Female,16.0,0,18,Female25
2027,26,Female,35.0,0,14,Female26
2027,27,Female,12.0,0,31,Female27
2027,28,Female,20.0,0,26,Female28
2027,29,Female,20.0,0,15,Female29
2027,30,Female,16.0,0,20,Female30
2027,31,Female,20.0,0,16,Female31
2027,32,Female,14.0,0,19,Female32
2027,33,Female,16.0,0,22,Female33
2027,34,Female,20.0,0,22,Female34
2027,35,Female,17.0,0,31,Female35
2027,36,Female,18.0,0,27,Female36
2027,37,Female,14.0,0,33,Female37
2027,38,Female,31.0,0,21,Female38
2027,39,Female,26.0,0,29,Female39
2027,40,Female,15.0,0,32,Female40
2027,41,Female,20.0,0,25,Female41
2027,42,Female,15.0,0,28,Female42
2027,43,Female,19.0,0,37,Female43
2027,44,Female,22.0,0,20,Female44
2027,45,Female,22.0,0,27,Female45
2027,46,Female,31.0,0,32,Female46
2027,47,Female,26.0,0,32,Female47
2027,48,Female,33.0,0,56,Female48
2027,49,Female,20.0,0,37,Female49
2027,50,Female,28.0,0,54,Female50
2027,51,Female,32.0,0,36,Female51
2027,52,Female,24.0,0,29,Female52
2027,53,Female,27.0,0,39,Female53
2027,54,Female,35.0,0,35,Female54
2027,55,Female,18.0,0,28,Female55
2027,56,Female,25.0,0,42,Female56
2027,57,Female,32.0,0,49,Female57
2027,58,Female,31.0,0,31,Female58
2027,59,Female,56.0,0,38,Female59
2027,60,Female,37.0,0,31,Female60
2027,61,Female,51.0,0,36,Female61
2027,62,Female,33.0,0,29,Female62
2027,63,Female,28.0,0,44,Female63
2027,64,Female,37.0,0,43,Female64
2027,65,Female,33.0,0,40,Female65
2027,66,Female,28.0,0,42,Female66
2027,67,Female,39.0,0,36,Female67
2027,68,Female,47.0,0,30,Female68
2027,69,Female,30.0,0,38,Female69
2027,70,Female,37.0,0,35,Female70
2027,71,Female,28.0,0,23,Female71
2027,72,Female,33.0,0,32,Female72
2027,73,Female,24.0,0,30,Female73
2027,74,Female,40.0,0,13,Female74
2027,75,Female,37.0,0,29,Female75
2027,76,Female,36.0,0,22,Female76
2027,77,Female,36.0,0,23,Female77
2027,78,Female,31.0,0,27,Female78
2027,79,Female,22.0,0,20,Female79
2027,80,Female,31.0,0,14,Female80
